RectMTF_v186_EURUSD_20230221_133400_225773562_BE
Generado con EA_RectanguloMTF_v1.8.7
Timestamp;TradeNum;Ticket;TradeType;Event;ProfitPips;BEThreshold;StopLevel;SpreadPips;EntryPrice;SLPlaced;SLDistEntry;Notes
2023.07.14 14:49;28;28;BUY;BE_PENDING;4.00;4.5;;;;;;Profit bajo umbral BE
2023.07.14 14:49;28;28;BUY;BE_ACTIVATED;4.60;4.5;3;0.2;1.12294;1.12254;4.0;OK
2023.07.14 14:58;28;28;BUY;TRADE_CLOSED;-4700.00;4.5;;;1.12294;1.12254;;BE activado en 4.60 pips
2023.07.18 11:16;29;29;BUY;TRADE_OPENED;0;4.5;0;0.2;1.12483;;2.2;SL=2.2 pips de entry
2023.07.18 11:16;29;29;BUY;BE_PENDING;0.10;4.5;;;;;;Profit bajo umbral BE
2023.07.18 11:17;29;29;BUY;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.07.18 11:18;29;29;BUY;BE_PENDING;0.20;4.5;;;;;;Profit bajo umbral BE
2023.07.18 11:18;29;29;BUY;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.07.18 11:18;29;29;BUY;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.07.18 11:18;29;29;BUY;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.07.18 11:18;29;29;BUY;BE_PENDING;2.40;4.5;;;;;;Profit bajo umbral BE
2023.07.18 11:18;29;29;BUY;BE_PENDING;3.10;4.5;;;;;;Profit bajo umbral BE
2023.07.18 11:19;29;29;BUY;BE_PENDING;3.70;4.5;;;;;;Profit bajo umbral BE
2023.07.18 11:19;29;29;BUY;BE_PENDING;4.30;4.5;;;;;;Profit bajo umbral BE
2023.07.18 11:19;29;29;BUY;BE_ACTIVATED;4.50;4.5;3;0.2;1.12483;1.12443;4.0;OK
2023.07.18 11:31;29;29;BUY;TRADE_CLOSED;-4700.00;4.5;;;1.12483;1.12443;;BE activado en 4.50 pips
2023.07.26 08:16;30;30;SELL;TRADE_OPENED;0;4.5;0;0.2;1.10503;;0.3;SL=0.3 pips de entry
2023.07.26 08:16;30;30;SELL;BE_PENDING;0.50;4.5;;;;;;Profit bajo umbral BE
2023.07.26 08:16;30;30;SELL;TRADE_CLOSED;-1000.00;4.5;;;1.10503;0.00000;;BE no activado
2023.07.31 08:16;31;31;SELL;TRADE_OPENED;0;4.5;0;0.2;1.10095;;1.1;SL=1.1 pips de entry
2023.07.31 08:27;31;31;SELL;BE_PENDING;1.20;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:27;31;31;SELL;BE_PENDING;0.00;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:29;31;31;SELL;BE_PENDING;0.60;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:29;31;31;SELL;BE_PENDING;1.10;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:29;31;31;SELL;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:30;31;31;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:31;31;31;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:32;31;31;SELL;BE_PENDING;1.40;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:33;31;31;SELL;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:34;31;31;SELL;BE_PENDING;0.00;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:35;31;31;SELL;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:36;31;31;SELL;BE_PENDING;0.20;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:36;31;31;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:36;31;31;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:37;31;31;SELL;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:38;31;31;SELL;BE_PENDING;2.40;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:39;31;31;SELL;BE_PENDING;1.90;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:40;31;31;SELL;BE_PENDING;2.40;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:40;31;31;SELL;BE_PENDING;1.90;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:40;31;31;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:41;31;31;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:41;31;31;SELL;BE_PENDING;1.40;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:42;31;31;SELL;BE_PENDING;2.00;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:43;31;31;SELL;BE_PENDING;2.60;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:45;31;31;SELL;BE_PENDING;3.20;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:45;31;31;SELL;BE_PENDING;2.60;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:46;31;31;SELL;BE_PENDING;2.00;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:47;31;31;SELL;BE_PENDING;1.50;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:48;31;31;SELL;BE_PENDING;2.00;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:49;31;31;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:49;31;31;SELL;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:50;31;31;SELL;BE_PENDING;0.20;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:50;31;31;SELL;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:51;31;31;SELL;BE_PENDING;0.20;4.5;;;;;;Profit bajo umbral BE
2023.07.31 08:52;31;31;SELL;TRADE_CLOSED;-1800.00;4.5;;;1.10095;0.00000;;BE no activado
2023.08.01 15:46;32;32;SELL;TRADE_OPENED;0;4.5;0;0.2;1.09597;;3.6;SL=3.6 pips de entry
2023.08.01 15:46;32;32;SELL;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:47;32;32;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:47;32;32;SELL;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:47;32;32;SELL;BE_PENDING;2.40;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:47;32;32;SELL;BE_PENDING;3.00;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:47;32;32;SELL;BE_PENDING;2.40;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:47;32;32;SELL;BE_PENDING;1.70;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:48;32;32;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:48;32;32;SELL;BE_PENDING;2.80;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:48;32;32;SELL;BE_PENDING;2.10;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:49;32;32;SELL;BE_PENDING;2.70;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:49;32;32;SELL;BE_PENDING;3.30;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:49;32;32;SELL;BE_PENDING;3.80;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:49;32;32;SELL;BE_PENDING;4.40;4.5;;;;;;Profit bajo umbral BE
2023.08.01 15:49;32;32;SELL;BE_ACTIVATED;4.50;4.5;3;0.2;1.09597;1.09637;4.0;OK
2023.08.01 16:06;32;32;SELL;TRADE_CLOSED;-4700.00;4.5;;;1.09597;1.09637;;BE activado en 4.50 pips
2023.08.03 11:16;33;33;SELL;TRADE_OPENED;0;4.5;0;0.2;1.09197;;3.6;SL=3.6 pips de entry
2023.08.03 11:16;33;33;SELL;BE_PENDING;0.00;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:16;33;33;SELL;BE_PENDING;0.60;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:16;33;33;SELL;BE_PENDING;1.10;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:16;33;33;SELL;BE_PENDING;1.70;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:16;33;33;SELL;BE_PENDING;1.20;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:17;33;33;SELL;BE_PENDING;1.70;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:17;33;33;SELL;BE_PENDING;1.20;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:17;33;33;SELL;BE_PENDING;1.70;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:17;33;33;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:17;33;33;SELL;BE_PENDING;2.90;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:17;33;33;SELL;BE_PENDING;3.40;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:17;33;33;SELL;BE_PENDING;4.00;4.5;;;;;;Profit bajo umbral BE
2023.08.03 11:17;33;33;SELL;BE_ACTIVATED;4.60;4.5;3;0.2;1.09197;1.09237;4.0;OK
2023.08.03 11:57;33;33;SELL;TRADE_CLOSED;-4700.00;4.5;;;1.09197;1.09237;;BE activado en 4.60 pips
2023.08.17 08:01;34;34;SELL;TRADE_OPENED;0;4.5;0;0.2;1.08674;;1.8;SL=1.8 pips de entry
2023.08.17 08:01;34;34;SELL;BE_PENDING;0.00;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:01;34;34;SELL;BE_PENDING;0.60;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:02;34;34;SELL;BE_PENDING;0.10;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:04;34;34;SELL;BE_PENDING;0.60;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:05;34;34;SELL;BE_PENDING;0.10;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:08;34;34;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:11;34;34;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:11;34;34;SELL;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:11;34;34;SELL;BE_PENDING;0.20;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:30;34;34;SELL;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:30;34;34;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:30;34;34;SELL;BE_PENDING;1.90;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:30;34;34;SELL;BE_PENDING;2.40;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:31;34;34;SELL;BE_PENDING;3.00;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:31;34;34;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:31;34;34;SELL;BE_PENDING;1.90;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:31;34;34;SELL;BE_PENDING;1.40;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:32;34;34;SELL;BE_PENDING;1.90;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:32;34;34;SELL;BE_PENDING;2.40;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:32;34;34;SELL;BE_PENDING;1.60;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:33;34;34;SELL;BE_PENDING;2.20;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:34;34;34;SELL;BE_PENDING;1.60;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:34;34;34;SELL;BE_PENDING;1.10;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:34;34;34;SELL;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:35;34;34;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:35;34;34;SELL;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:36;34;34;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:36;34;34;SELL;BE_PENDING;3.20;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:36;34;34;SELL;BE_PENDING;2.40;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:39;34;34;SELL;BE_PENDING;3.30;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:39;34;34;SELL;BE_PENDING;4.40;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:40;34;34;SELL;BE_PENDING;3.90;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:40;34;34;SELL;BE_PENDING;4.40;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:41;34;34;SELL;BE_PENDING;3.80;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:41;34;34;SELL;BE_PENDING;3.10;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:42;34;34;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:44;34;34;SELL;BE_PENDING;3.00;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:45;34;34;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:45;34;34;SELL;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:46;34;34;SELL;BE_PENDING;1.20;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:47;34;34;SELL;BE_PENDING;1.70;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:48;34;34;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:50;34;34;SELL;BE_PENDING;2.90;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:51;34;34;SELL;BE_PENDING;2.20;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:52;34;34;SELL;BE_PENDING;1.50;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:52;34;34;SELL;BE_PENDING;0.90;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:52;34;34;SELL;BE_PENDING;0.40;4.5;;;;;;Profit bajo umbral BE
2023.08.17 08:56;34;34;SELL;TRADE_CLOSED;-2500.00;4.5;;;1.08674;0.00000;;BE no activado
2023.08.24 13:17;35;35;SELL;TRADE_OPENED;0;4.5;0;0.2;1.08522;;3.7;SL=3.7 pips de entry
2023.08.24 13:45;35;35;SELL;TRADE_CLOSED;-4400.00;4.5;;;1.08522;0.00000;;BE no activado
2023.08.25 08:01;36;36;SELL;TRADE_OPENED;0;4.5;0;0.2;1.07815;;1.9;SL=1.9 pips de entry
2023.08.25 08:05;36;36;SELL;BE_PENDING;1.00;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:05;36;36;SELL;BE_PENDING;0.40;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:07;36;36;SELL;BE_PENDING;1.00;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:07;36;36;SELL;BE_PENDING;1.90;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:07;36;36;SELL;BE_PENDING;1.40;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:07;36;36;SELL;BE_PENDING;0.90;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:08;36;36;SELL;BE_PENDING;1.60;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:09;36;36;SELL;BE_PENDING;2.10;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:10;36;36;SELL;BE_PENDING;2.70;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:11;36;36;SELL;BE_PENDING;2.00;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:13;36;36;SELL;BE_PENDING;1.40;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:13;36;36;SELL;BE_PENDING;0.90;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:14;36;36;SELL;BE_PENDING;0.30;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:16;36;36;SELL;BE_PENDING;0.90;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:17;36;36;SELL;BE_PENDING;0.30;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:22;36;36;SELL;TRADE_CLOSED;-2600.00;4.5;;;1.07815;0.00000;;BE no activado
2023.08.25 08:46;37;37;SELL;TRADE_OPENED;0;4.5;0;0.2;1.07841;;0.3;SL=0.3 pips de entry
2023.08.25 08:46;37;37;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:47;37;37;SELL;BE_PENDING;0.20;4.5;;;;;;Profit bajo umbral BE
2023.08.25 08:48;37;37;SELL;TRADE_CLOSED;-1000.00;4.5;;;1.07841;0.00000;;BE no activado
2023.09.05 14:46;38;38;SELL;TRADE_OPENED;0;4.5;0;0.2;1.07345;;4.2;SL=4.2 pips de entry
2023.09.05 14:58;38;38;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.09.05 14:58;38;38;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.09.05 14:58;38;38;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.09.05 14:58;38;38;SELL;BE_PENDING;0.20;4.5;;;;;;Profit bajo umbral BE
2023.09.05 14:58;38;38;SELL;BE_PENDING;1.20;4.5;;;;;;Profit bajo umbral BE
2023.09.05 14:59;38;38;SELL;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:00;38;38;SELL;BE_PENDING;1.20;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:00;38;38;SELL;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:01;38;38;SELL;BE_PENDING;1.20;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:01;38;38;SELL;BE_PENDING;0.60;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:01;38;38;SELL;BE_PENDING;0.10;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:02;38;38;SELL;BE_PENDING;0.60;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:02;38;38;SELL;BE_PENDING;0.10;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:03;38;38;SELL;BE_PENDING;0.60;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:03;38;38;SELL;BE_PENDING;1.20;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:03;38;38;SELL;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:03;38;38;SELL;BE_PENDING;1.20;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:03;38;38;SELL;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:04;38;38;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:04;38;38;SELL;BE_PENDING;2.90;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:04;38;38;SELL;BE_PENDING;2.40;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:04;38;38;SELL;BE_PENDING;1.80;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:05;38;38;SELL;BE_PENDING;1.10;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:05;38;38;SELL;BE_PENDING;0.50;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:06;38;38;SELL;BE_PENDING;1.10;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:06;38;38;SELL;BE_PENDING;1.60;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:06;38;38;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:06;38;38;SELL;BE_PENDING;1.40;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:07;38;38;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:08;38;38;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:09;38;38;SELL;BE_PENDING;1.90;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:09;38;38;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:09;38;38;SELL;BE_PENDING;3.00;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:10;38;38;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:11;38;38;SELL;BE_PENDING;3.00;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:12;38;38;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:13;38;38;SELL;BE_PENDING;1.90;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:13;38;38;SELL;BE_PENDING;1.40;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:14;38;38;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:14;38;38;SELL;BE_PENDING;0.20;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:15;38;38;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:15;38;38;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:15;38;38;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:16;38;38;SELL;BE_PENDING;1.30;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:16;38;38;SELL;BE_PENDING;1.90;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:16;38;38;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:17;38;38;SELL;BE_PENDING;3.00;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:17;38;38;SELL;BE_PENDING;3.60;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:17;38;38;SELL;BE_PENDING;2.90;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:18;38;38;SELL;BE_PENDING;3.50;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:18;38;38;SELL;BE_PENDING;4.00;4.5;;;;;;Profit bajo umbral BE
2023.09.05 15:18;38;38;SELL;BE_ACTIVATED;4.50;4.5;3;0.2;1.07345;1.07385;4.0;OK
2023.09.05 15:49;38;38;SELL;TRADE_CLOSED;-4700.00;4.5;;;1.07345;1.07385;;BE activado en 4.50 pips
2023.09.07 14:16;39;39;SELL;TRADE_OPENED;0;4.5;0;0.2;1.07089;;4.8;SL=4.8 pips de entry
2023.09.07 14:16;39;39;SELL;BE_PENDING;0.10;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:26;39;39;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:26;39;39;SELL;BE_PENDING;0.30;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:29;39;39;SELL;BE_PENDING;0.80;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:29;39;39;SELL;BE_PENDING;1.50;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:29;39;39;SELL;BE_PENDING;1.00;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:29;39;39;SELL;BE_PENDING;1.60;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:30;39;39;SELL;BE_PENDING;2.10;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:30;39;39;SELL;BE_PENDING;2.70;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:31;39;39;SELL;BE_PENDING;2.20;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:31;39;39;SELL;BE_PENDING;1.60;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:31;39;39;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:32;39;39;SELL;BE_PENDING;1.70;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:32;39;39;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:33;39;39;SELL;BE_PENDING;1.70;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:33;39;39;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:34;39;39;SELL;BE_PENDING;1.70;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:34;39;39;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:34;39;39;SELL;BE_PENDING;2.80;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:35;39;39;SELL;BE_PENDING;2.30;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:36;39;39;SELL;BE_PENDING;2.80;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:36;39;39;SELL;BE_PENDING;3.40;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:36;39;39;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:39;39;39;SELL;BE_PENDING;2.00;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:40;39;39;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:41;39;39;SELL;BE_PENDING;2.00;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:42;39;39;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:42;39;39;SELL;BE_PENDING;2.00;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:43;39;39;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:43;39;39;SELL;BE_PENDING;2.00;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:44;39;39;SELL;BE_PENDING;2.50;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:45;39;39;SELL;BE_PENDING;3.10;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:45;39;39;SELL;BE_PENDING;3.70;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:45;39;39;SELL;BE_PENDING;4.30;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:45;39;39;SELL;BE_PENDING;3.70;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:45;39;39;SELL;BE_PENDING;4.20;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:46;39;39;SELL;BE_PENDING;3.70;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:48;39;39;SELL;BE_PENDING;4.20;4.5;;;;;;Profit bajo umbral BE
2023.09.07 14:49;39;39;SELL;BE_ACTIVATED;4.50;4.5;3;0.2;1.07089;1.07129;4.0;OK
2023.09.08 03:37;39;39;SELL;TRADE_CLOSED;-4431.40;4.5;;;1.07089;1.07129;;BE activado en 4.50 pips
2023.09.18 08:46;40;40;SELL;TRADE_OPENED;0;4.5;0;0.2;1.06696;;3.4;SL=3.4 pips de entry
2023.09.18 08:57;40;40;SELL;BE_PENDING;0.10;4.5;;;;;;Profit bajo umbral BE
2023.09.18 08:58;40;40;SELL;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.09.18 08:59;40;40;SELL;BE_PENDING;0.20;4.5;;;;;;Profit bajo umbral BE
2023.09.18 08:59;40;40;SELL;BE_PENDING;0.70;4.5;;;;;;Profit bajo umbral BE
2023.09.18 09:00;40;40;SELL;BE_PENDING;0.20;4.5;;;;;;Profit bajo umbral BE
